id,iso,month,date,productCode,supplierId,brand,description,cluster,qty,unit,unitPriceEUR,valueEUR,currency,valueLocal,source,matched,route
TXN-004096,MY,2026-08,2026-08-03,WLF-1008,sup-velora,Glasurit (BASF),Paint cup for compressed-air spray gun,lack,75,piece,104.48,7836.0,EUR,7836.0,synthetic-spend-MY.csv,True,direct
TXN-004097,MY,2026-01,2026-01-02,WLF-1009,sup-lumen,Finixa,"Sanding discs 150 mm, intermediate",schleif,106,piece,70.81,7505.86,EUR,7505.86,synthetic-spend-MY.csv,True,direct
TXN-004098,MY,2026-02,2026-02-25,WLF-1009,sup-lumen,Finixa,"Sanding discs 150 mm, intermediate",schleif,65,piece,70.81,4602.65,EUR,4602.65,synthetic-spend-MY.csv,True,direct
TXN-004099,MY,2026-03,2026-03-21,WLF-1009,sup-lumen,Finixa,"Sanding discs 150 mm, intermediate",schleif,191,piece,70.81,13524.71,EUR,13524.71,synthetic-spend-MY.csv,True,direct
TXN-004100,MY,2026-04,2026-04-27,WLF-1009,sup-lumen,Finixa,"Sanding discs 150 mm, intermediate",schleif,204,piece,70.81,14445.24,EUR,14445.24,synthetic-spend-MY.csv,True,direct
TXN-004101,MY,2026-05,2026-05-27,WLF-1009,sup-lumen,Finixa,"Sanding discs 150 mm, intermediate",schleif,130,piece,70.81,9205.3,EUR,9205.3,synthetic-spend-MY.csv,True,direct
TXN-004102,MY,2026-06,2026-06-14,WLF-1009,sup-lumen,Finixa,"Sanding discs 150 mm, intermediate",schleif,261,piece,70.81,18481.41,EUR,18481.41,synthetic-spend-MY.csv,True,direct
TXN-004103,MY,2026-07,2026-07-17,WLF-1009,sup-lumen,Finixa,"Sanding discs 150 mm, intermediate",schleif,192,piece,70.81,13595.52,EUR,13595.52,synthetic-spend-MY.csv,True,direct
TXN-004104,MY,2026-08,2026-08-07,WLF-1009,sup-lumen,Finixa,"Sanding discs 150 mm, intermediate",schleif,36,piece,70.81,2549.16,EUR,2549.16,synthetic-spend-MY.csv,True,direct
TXN-004105,MY,2026-01,2026-01-25,WLF-1010,sup-novex,Mirka,Fine-line tape,kleb,271,piece,23.0,6233.0,EUR,6233.0,synthetic-spend-MY.csv,True,indirect
TXN-004106,MY,2026-02,2026-02-09,WLF-1010,sup-novex,Mirka,Fine-line tape,kleb,55,piece,23.0,1265.0,EUR,1265.0,synthetic-spend-MY.csv,True,indirect
TXN-004107,MY,2026-03,2026-03-14,WLF-1010,sup-novex,Mirka,Fine-line tape,kleb,29,piece,23.0,667.0,EUR,667.0,synthetic-spend-MY.csv,True,indirect
TXN-004108,MY,2026-04,2026-04-27,WLF-1010,sup-novex,Mirka,Fine-line tape,kleb,307,piece,23.0,7061.0,EUR,7061.0,synthetic-spend-MY.csv,True,indirect
TXN-004109,MY,2026-05,2026-05-13,WLF-1010,sup-novex,Mirka,Fine-line tape,kleb,163,piece,23.0,3749.0,EUR,3749.0,synthetic-spend-MY.csv,True,indirect
TXN-004110,MY,2026-06,2026-06-18,WLF-1010,sup-novex,Mirka,Fine-line tape,kleb,240,piece,23.0,5520.0,EUR,5520.0,synthetic-spend-MY.csv,True,indirect
TXN-004111,MY,2026-07,2026-07-05,WLF-1010,sup-novex,Mirka,Fine-line tape,kleb,101,piece,23.0,2323.0,EUR,2323.0,synthetic-spend-MY.csv,True,indirect
TXN-004112,MY,2026-08,2026-08-13,WLF-1010,sup-novex,Mirka,Fine-line tape,kleb,146,piece,23.0,3358.0,EUR,3358.0,synthetic-spend-MY.csv,True,indirect
TXN-004113,MY,2026-01,2026-01-25,WLF-1011,sup-arcus,SATA,Polish (fine / anti-hologram),polier,34,piece,14.08,478.72,EUR,478.72,synthetic-spend-MY.csv,True,direct
TXN-004114,MY,2026-02,2026-02-02,WLF-1011,sup-arcus,SATA,Polish (fine / anti-hologram),polier,134,piece,14.08,1886.72,EUR,1886.72,synthetic-spend-MY.csv,True,direct
TXN-004115,MY,2026-03,2026-03-10,WLF-1011,sup-arcus,SATA,Polish (fine / anti-hologram),polier,140,piece,14.08,1971.2,EUR,1971.2,synthetic-spend-MY.csv,True,direct
TXN-004116,MY,2026-04,2026-04-26,WLF-1011,sup-arcus,SATA,Polish (fine / anti-hologram),polier,164,piece,14.08,2309.12,EUR,2309.12,synthetic-spend-MY.csv,True,direct
TXN-004117,MY,2026-05,2026-05-10,WLF-1011,sup-arcus,SATA,Polish (fine / anti-hologram),polier,200,piece,14.08,2816.0,EUR,2816.0,synthetic-spend-MY.csv,True,direct
TXN-004118,MY,2026-06,2026-06-07,WLF-1011,sup-arcus,SATA,Polish (fine / anti-hologram),polier,268,piece,14.08,3773.44,EUR,3773.44,synthetic-spend-MY.csv,True,direct
TXN-004119,MY,2026-07,2026-07-02,WLF-1011,sup-arcus,SATA,Polish (fine / anti-hologram),polier,38,piece,14.08,535.04,EUR,535.04,synthetic-spend-MY.csv,True,direct
TXN-004120,MY,2026-08,2026-08-09,WLF-1011,sup-arcus,SATA,Polish (fine / anti-hologram),polier,241,piece,14.08,3393.28,EUR,3393.28,synthetic-spend-MY.csv,True,direct
TXN-004121,MY,2026-01,2026-01-09,WLF-1012,sup-cobalt,tesa,Water-based silicone remover,kabine,285,piece,42.68,12163.8,EUR,12163.8,synthetic-spend-MY.csv,True,direct
TXN-004122,MY,2026-02,2026-02-24,WLF-1012,sup-cobalt,tesa,Water-based silicone remover,kabine,289,piece,42.68,12334.52,EUR,12334.52,synthetic-spend-MY.csv,True,direct
TXN-004123,MY,2026-03,2026-03-16,WLF-1012,sup-cobalt,tesa,Water-based silicone remover,kabine,167,piece,42.68,7127.56,EUR,7127.56,synthetic-spend-MY.csv,True,direct
TXN-004124,MY,2026-04,2026-04-06,WLF-1012,sup-cobalt,tesa,Water-based silicone remover,kabine,73,piece,42.68,3115.64,EUR,3115.64,synthetic-spend-MY.csv,True,direct
TXN-004125,MY,2026-05,2026-05-02,WLF-1012,sup-cobalt,tesa,Water-based silicone remover,kabine,298,piece,42.68,12718.64,EUR,12718.64,synthetic-spend-MY.csv,True,direct
TXN-004126,MY,2026-06,2026-06-26,WLF-1012,sup-cobalt,tesa,Water-based silicone remover,kabine,301,piece,42.68,12846.68,EUR,12846.68,synthetic-spend-MY.csv,True,direct
TXN-004127,MY,2026-07,2026-07-20,WLF-1012,sup-cobalt,tesa,Water-based silicone remover,kabine,179,piece,42.68,7639.72,EUR,7639.72,synthetic-spend-MY.csv,True,direct
TXN-004128,MY,2026-08,2026-08-19,WLF-1012,sup-cobalt,tesa,Water-based silicone remover,kabine,327,piece,42.68,13956.36,EUR,13956.36,synthetic-spend-MY.csv,True,direct
TXN-004129,MY,2026-01,2026-01-12,WLF-1013,sup-solis,PPG / Nexa,A2 filter cartridges,psa,178,piece,5.67,1009.26,EUR,1009.26,synthetic-spend-MY.csv,True,indirect
TXN-004130,MY,2026-02,2026-02-12,WLF-1013,sup-solis,PPG / Nexa,A2 filter cartridges,psa,230,piece,5.67,1304.1,EUR,1304.1,synthetic-spend-MY.csv,True,indirect
TXN-004131,MY,2026-03,2026-03-05,WLF-1013,sup-solis,PPG / Nexa,A2 filter cartridges,psa,87,piece,5.67,493.29,EUR,493.29,synthetic-spend-MY.csv,True,indirect
TXN-004132,MY,2026-04,2026-04-13,WLF-1013,sup-solis,PPG / Nexa,A2 filter cartridges,psa,90,piece,5.67,510.3,EUR,510.3,synthetic-spend-MY.csv,True,indirect
TXN-004133,MY,2026-05,2026-05-04,WLF-1013,sup-solis,PPG / Nexa,A2 filter cartridges,psa,270,piece,5.67,1530.9,EUR,1530.9,synthetic-spend-MY.csv,True,indirect
TXN-004134,MY,2026-06,2026-06-22,WLF-1013,sup-solis,PPG / Nexa,A2 filter cartridges,psa,300,piece,5.67,1701.0,EUR,1701.0,synthetic-spend-MY.csv,True,indirect
TXN-004135,MY,2026-07,2026-07-18,WLF-1013,sup-solis,PPG / Nexa,A2 filter cartridges,psa,309,piece,5.67,1752.03,EUR,1752.03,synthetic-spend-MY.csv,True,indirect
TXN-004136,MY,2026-08,2026-08-02,WLF-1013,sup-solis,PPG / Nexa,A2 filter cartridges,psa,307,piece,5.67,1740.69,EUR,1740.69,synthetic-spend-MY.csv,True,indirect
TXN-004137,MY,2026-01,2026-01-23,WLF-1014,sup-orbit,Würth,Random orbital sander 77 mm,werkstatt,85,piece,32.63,2773.55,EUR,2773.55,synthetic-spend-MY.csv,True,direct
TXN-004138,MY,2026-02,2026-02-09,WLF-1014,sup-orbit,Würth,Random orbital sander 77 mm,werkstatt,214,piece,32.63,6982.82,EUR,6982.82,synthetic-spend-MY.csv,True,direct
TXN-004139,MY,2026-03,2026-03-01,WLF-1014,sup-orbit,Würth,Random orbital sander 77 mm,werkstatt,236,piece,32.63,7700.68,EUR,7700.68,synthetic-spend-MY.csv,True,direct
TXN-004140,MY,2026-04,2026-04-06,WLF-1014,sup-orbit,Würth,Random orbital sander 77 mm,werkstatt,75,piece,32.63,2447.25,EUR,2447.25,synthetic-spend-MY.csv,True,direct
TXN-004141,MY,2026-05,2026-05-06,WLF-1014,sup-orbit,Würth,Random orbital sander 77 mm,werkstatt,295,piece,32.63,9625.85,EUR,9625.85,synthetic-spend-MY.csv,True,direct
TXN-004142,MY,2026-06,2026-06-06,WLF-1014,sup-orbit,Würth,Random orbital sander 77 mm,werkstatt,46,piece,32.63,1500.98,EUR,1500.98,synthetic-spend-MY.csv,True,direct
TXN-004143,MY,2026-07,2026-07-03,WLF-1014,sup-orbit,Würth,Random orbital sander 77 mm,werkstatt,229,piece,32.63,7472.27,EUR,7472.27,synthetic-spend-MY.csv,True,direct
TXN-004144,MY,2026-08,2026-08-02,WLF-1014,sup-orbit,Würth,Random orbital sander 77 mm,werkstatt,184,piece,32.63,6003.92,EUR,6003.92,synthetic-spend-MY.csv,True,direct
TXN-004145,MY,2026-01,2026-01-23,WLF-1015,sup-helio,Kovax,Paint strainers 125 µ / 200 µ,lack,183,piece,52.92,9684.36,EUR,9684.36,synthetic-spend-MY.csv,True,direct
TXN-004146,MY,2026-02,2026-02-01,WLF-1015,sup-helio,Kovax,Paint strainers 125 µ / 200 µ,lack,42,piece,52.92,2222.64,EUR,2222.64,synthetic-spend-MY.csv,True,direct
TXN-004147,MY,2026-03,2026-03-11,WLF-1015,sup-helio,Kovax,Paint strainers 125 µ / 200 µ,lack,52,piece,52.92,2751.84,EUR,2751.84,synthetic-spend-MY.csv,True,direct
TXN-004148,MY,2026-04,2026-04-17,WLF-1015,sup-helio,Kovax,Paint strainers 125 µ / 200 µ,lack,219,piece,52.92,11589.48,EUR,11589.48,synthetic-spend-MY.csv,True,direct
TXN-004149,MY,2026-05,2026-05-03,WLF-1015,sup-helio,Kovax,Paint strainers 125 µ / 200 µ,lack,222,piece,52.92,11748.24,EUR,11748.24,synthetic-spend-MY.csv,True,direct
TXN-004150,MY,2026-06,2026-06-15,WLF-1015,sup-helio,Kovax,Paint strainers 125 µ / 200 µ,lack,24,piece,52.92,1270.08,EUR,1270.08,synthetic-spend-MY.csv,True,direct
TXN-004151,MY,2026-07,2026-07-14,WLF-1015,sup-helio,Kovax,Paint strainers 125 µ / 200 µ,lack,237,piece,52.92,12542.04,EUR,12542.04,synthetic-spend-MY.csv,True,direct
TXN-004152,MY,2026-08,2026-08-25,WLF-1015,sup-helio,Kovax,Paint strainers 125 µ / 200 µ,lack,73,piece,52.92,3863.16,EUR,3863.16,synthetic-spend-MY.csv,True,direct
TXN-004153,MY,2026-01,2026-01-13,WLF-1016,sup-vanta,Starcke,"Sanding discs 150 mm, fine",schleif,50,piece,47.32,2366.0,EUR,2366.0,synthetic-spend-MY.csv,True,indirect
TXN-004154,MY,2026-02,2026-02-16,WLF-1016,sup-vanta,Starcke,"Sanding discs 150 mm, fine",schleif,279,piece,47.32,13202.28,EUR,13202.28,synthetic-spend-MY.csv,True,indirect
TXN-004155,MY,2026-03,2026-03-18,WLF-1016,sup-vanta,Starcke,"Sanding discs 150 mm, fine",schleif,150,piece,47.32,7098.0,EUR,7098.0,synthetic-spend-MY.csv,True,indirect
TXN-004156,MY,2026-04,2026-04-15,WLF-1016,sup-vanta,Starcke,"Sanding discs 150 mm, fine",schleif,39,piece,47.32,1845.48,EUR,1845.48,synthetic-spend-MY.csv,True,indirect
TXN-004157,MY,2026-05,2026-05-04,WLF-1016,sup-vanta,Starcke,"Sanding discs 150 mm, fine",schleif,287,piece,47.32,13580.84,EUR,13580.84,synthetic-spend-MY.csv,True,indirect
TXN-004158,MY,2026-06,2026-06-11,WLF-1016,sup-vanta,Starcke,"Sanding discs 150 mm, fine",schleif,159,piece,47.32,7523.88,EUR,7523.88,synthetic-spend-MY.csv,True,indirect
TXN-004159,MY,2026-07,2026-07-18,WLF-1016,sup-vanta,Starcke,"Sanding discs 150 mm, fine",schleif,328,piece,47.32,15520.96,EUR,15520.96,synthetic-spend-MY.csv,True,indirect
TXN-004160,MY,2026-08,2026-08-19,WLF-1016,sup-vanta,Starcke,"Sanding discs 150 mm, fine",schleif,259,piece,47.32,12255.88,EUR,12255.88,synthetic-spend-MY.csv,True,indirect
TXN-004161,MY,2026-01,2026-01-27,WLF-1017,sup-aster,3M,Contour tape,kleb,327,piece,24.24,7926.48,EUR,7926.48,synthetic-spend-MY.csv,False,direct
TXN-004162,MY,2026-02,2026-02-02,WLF-1017,sup-aster,3M,Contour tape,kleb,177,piece,24.24,4290.48,EUR,4290.48,synthetic-spend-MY.csv,False,direct
TXN-004163,MY,2026-03,2026-03-05,WLF-1017,sup-aster,3M,Contour tape,kleb,119,piece,24.24,2884.56,EUR,2884.56,synthetic-spend-MY.csv,False,direct
TXN-004164,MY,2026-04,2026-04-25,WLF-1017,sup-aster,3M,Contour tape,kleb,141,piece,24.24,3417.84,EUR,3417.84,synthetic-spend-MY.csv,False,direct
TXN-004165,MY,2026-05,2026-05-08,WLF-1017,sup-aster,3M,Contour tape,kleb,246,piece,24.24,5963.04,EUR,5963.04,synthetic-spend-MY.csv,False,direct
TXN-004166,MY,2026-06,2026-06-17,WLF-1017,sup-aster,3M,Contour tape,kleb,112,piece,24.24,2714.88,EUR,2714.88,synthetic-spend-MY.csv,False,direct
TXN-004167,MY,2026-07,2026-07-22,WLF-1017,sup-aster,3M,Contour tape,kleb,155,piece,24.24,3757.2,EUR,3757.2,synthetic-spend-MY.csv,False,direct
TXN-004168,MY,2026-08,2026-08-22,WLF-1017,sup-aster,3M,Contour tape,kleb,151,piece,24.24,3660.24,EUR,3660.24,synthetic-spend-MY.csv,False,direct
TXN-004169,MY,2026-01,2026-01-12,WLF-1018,sup-velora,Glasurit (BASF),One-step cutting and polishing compound,polier,152,piece,38.78,5894.56,EUR,5894.56,synthetic-spend-MY.csv,False,direct
TXN-004170,MY,2026-02,2026-02-15,WLF-1018,sup-velora,Glasurit (BASF),One-step cutting and polishing compound,polier,330,piece,38.78,12797.4,EUR,12797.4,synthetic-spend-MY.csv,False,direct
TXN-004171,MY,2026-03,2026-03-05,WLF-1018,sup-velora,Glasurit (BASF),One-step cutting and polishing compound,polier,39,piece,38.78,1512.42,EUR,1512.42,synthetic-spend-MY.csv,False,direct
TXN-004172,MY,2026-04,2026-04-20,WLF-1018,sup-velora,Glasurit (BASF),One-step cutting and polishing compound,polier,65,piece,38.78,2520.7,EUR,2520.7,synthetic-spend-MY.csv,False,direct
TXN-004173,MY,2026-05,2026-05-26,WLF-1018,sup-velora,Glasurit (BASF),One-step cutting and polishing compound,polier,41,piece,38.78,1589.98,EUR,1589.98,synthetic-spend-MY.csv,False,direct
TXN-004174,MY,2026-06,2026-06-25,WLF-1018,sup-velora,Glasurit (BASF),One-step cutting and polishing compound,polier,285,piece,38.78,11052.3,EUR,11052.3,synthetic-spend-MY.csv,False,direct
TXN-004175,MY,2026-07,2026-07-12,WLF-1018,sup-velora,Glasurit (BASF),One-step cutting and polishing compound,polier,60,piece,38.78,2326.8,EUR,2326.8,synthetic-spend-MY.csv,False,direct
TXN-004176,MY,2026-08,2026-08-08,WLF-1018,sup-velora,Glasurit (BASF),One-step cutting and polishing compound,polier,296,piece,38.78,11478.88,EUR,11478.88,synthetic-spend-MY.csv,False,direct
TXN-004177,MY,2026-01,2026-01-05,WLF-1019,sup-lumen,Finixa,Pre-saturated cleaning wipes,kabine,232,piece,44.94,10426.08,EUR,10426.08,synthetic-spend-MY.csv,False,indirect
TXN-004178,MY,2026-02,2026-02-10,WLF-1019,sup-lumen,Finixa,Pre-saturated cleaning wipes,kabine,213,piece,44.94,9572.22,EUR,9572.22,synthetic-spend-MY.csv,False,indirect
TXN-004179,MY,2026-03,2026-03-07,WLF-1019,sup-lumen,Finixa,Pre-saturated cleaning wipes,kabine,81,piece,44.94,3640.14,EUR,3640.14,synthetic-spend-MY.csv,False,indirect
TXN-004180,MY,2026-04,2026-04-28,WLF-1019,sup-lumen,Finixa,Pre-saturated cleaning wipes,kabine,308,piece,44.94,13841.52,EUR,13841.52,synthetic-spend-MY.csv,False,indirect
TXN-004181,MY,2026-05,2026-05-26,WLF-1019,sup-lumen,Finixa,Pre-saturated cleaning wipes,kabine,299,piece,44.94,13437.06,EUR,13437.06,synthetic-spend-MY.csv,False,indirect
TXN-004182,MY,2026-06,2026-06-19,WLF-1019,sup-lumen,Finixa,Pre-saturated cleaning wipes,kabine,213,piece,44.94,9572.22,EUR,9572.22,synthetic-spend-MY.csv,False,indirect
TXN-004183,MY,2026-07,2026-07-16,WLF-1019,sup-lumen,Finixa,Pre-saturated cleaning wipes,kabine,240,piece,44.94,10785.6,EUR,10785.6,synthetic-spend-MY.csv,False,indirect
TXN-004184,MY,2026-08,2026-08-19,WLF-1019,sup-lumen,Finixa,Pre-saturated cleaning wipes,kabine,154,piece,44.94,6920.76,EUR,6920.76,synthetic-spend-MY.csv,False,indirect
TXN-004185,MY,2026-01,2026-01-10,WLF-1020,sup-novex,Mirka,P3 particulate filters,psa,323,piece,27.79,8976.17,EUR,8976.17,synthetic-spend-MY.csv,False,direct
TXN-004186,MY,2026-02,2026-02-19,WLF-1020,sup-novex,Mirka,P3 particulate filters,psa,179,piece,27.79,4974.41,EUR,4974.41,synthetic-spend-MY.csv,False,direct
TXN-004187,MY,2026-03,2026-03-25,WLF-1020,sup-novex,Mirka,P3 particulate filters,psa,163,piece,27.79,4529.77,EUR,4529.77,synthetic-spend-MY.csv,False,direct
TXN-004188,MY,2026-04,2026-04-12,WLF-1020,sup-novex,Mirka,P3 particulate filters,psa,102,piece,27.79,2834.58,EUR,2834.58,synthetic-spend-MY.csv,False,direct
TXN-004189,MY,2026-05,2026-05-21,WLF-1020,sup-novex,Mirka,P3 particulate filters,psa,265,piece,27.79,7364.35,EUR,7364.35,synthetic-spend-MY.csv,False,direct
TXN-004190,MY,2026-06,2026-06-10,WLF-1020,sup-novex,Mirka,P3 particulate filters,psa,46,piece,27.79,1278.34,EUR,1278.34,synthetic-spend-MY.csv,False,direct
TXN-004191,MY,2026-07,2026-07-07,WLF-1020,sup-novex,Mirka,P3 particulate filters,psa,165,piece,27.79,4585.35,EUR,4585.35,synthetic-spend-MY.csv,False,direct
TXN-004192,MY,2026-08,2026-08-26,WLF-1020,sup-novex,Mirka,P3 particulate filters,psa,62,piece,27.79,1722.98,EUR,1722.98,synthetic-spend-MY.csv,False,direct
TXN-004193,MY,2026-01,2026-01-11,WLF-1021,sup-arcus,SATA,Electric random orbital sander 150 mm,werkstatt,85,piece,20.8,1768.0,EUR,1768.0,synthetic-spend-MY.csv,False,direct
TXN-004194,MY,2026-02,2026-02-27,WLF-1021,sup-arcus,SATA,Electric random orbital sander 150 mm,werkstatt,290,piece,20.8,6032.0,EUR,6032.0,synthetic-spend-MY.csv,False,direct
TXN-004195,MY,2026-03,2026-03-11,WLF-1021,sup-arcus,SATA,Electric random orbital sander 150 mm,werkstatt,280,piece,20.8,5824.0,EUR,5824.0,synthetic-spend-MY.csv,False,direct
TXN-004196,MY,2026-04,2026-04-27,WLF-1021,sup-arcus,SATA,Electric random orbital sander 150 mm,werkstatt,62,piece,20.8,1289.6,EUR,1289.6,synthetic-spend-MY.csv,False,direct
TXN-004197,MY,2026-05,2026-05-18,WLF-1021,sup-arcus,SATA,Electric random orbital sander 150 mm,werkstatt,284,piece,20.8,5907.2,EUR,5907.2,synthetic-spend-MY.csv,False,direct
TXN-004198,MY,2026-06,2026-06-05,WLF-1021,sup-arcus,SATA,Electric random orbital sander 150 mm,werkstatt,91,piece,20.8,1892.8,EUR,1892.8,synthetic-spend-MY.csv,False,direct
TXN-004199,MY,2026-07,2026-07-27,WLF-1021,sup-arcus,SATA,Electric random orbital sander 150 mm,werkstatt,161,piece,20.8,3348.8,EUR,3348.8,synthetic-spend-MY.csv,False,direct
TXN-004200,MY,2026-08,2026-08-16,WLF-1021,sup-arcus,SATA,Electric random orbital sander 150 mm,werkstatt,253,piece,20.8,5262.4,EUR,5262.4,synthetic-spend-MY.csv,False,direct
TXN-004201,SG,2026-01,2026-01-28,WLF-1001,sup-cobalt,tesa,Graduated mixing cup,lack,146,piece,31.91,4658.86,EUR,4658.86,synthetic-spend-SG.csv,True,direct
TXN-004202,SG,2026-02,2026-02-28,WLF-1001,sup-cobalt,tesa,Graduated mixing cup,lack,34,piece,31.91,1084.94,EUR,1084.94,synthetic-spend-SG.csv,True,direct
TXN-004203,SG,2026-03,2026-03-06,WLF-1001,sup-cobalt,tesa,Graduated mixing cup,lack,77,piece,31.91,2457.07,EUR,2457.07,synthetic-spend-SG.csv,True,direct
TXN-004204,SG,2026-04,2026-04-23,WLF-1001,sup-cobalt,tesa,Graduated mixing cup,lack,238,piece,31.91,7594.58,EUR,7594.58,synthetic-spend-SG.csv,True,direct
TXN-004205,SG,2026-05,2026-05-17,WLF-1001,sup-cobalt,tesa,Graduated mixing cup,lack,34,piece,31.91,1084.94,EUR,1084.94,synthetic-spend-SG.csv,True,direct
TXN-004206,SG,2026-06,2026-06-23,WLF-1001,sup-cobalt,tesa,Graduated mixing cup,lack,139,piece,31.91,4435.49,EUR,4435.49,synthetic-spend-SG.csv,True,direct
TXN-004207,SG,2026-07,2026-07-02,WLF-1001,sup-cobalt,tesa,Graduated mixing cup,lack,178,piece,31.91,5679.98,EUR,5679.98,synthetic-spend-SG.csv,True,direct
TXN-004208,SG,2026-08,2026-08-05,WLF-1001,sup-cobalt,tesa,Graduated mixing cup,lack,87,piece,31.91,2776.17,EUR,2776.17,synthetic-spend-SG.csv,True,direct
TXN-004209,SG,2026-01,2026-01-15,WLF-1002,sup-solis,PPG / Nexa,"Sanding discs 150 mm, coarse",schleif,69,piece,66.41,4582.29,EUR,4582.29,synthetic-spend-SG.csv,True,direct
TXN-004210,SG,2026-02,2026-02-22,WLF-1002,sup-solis,PPG / Nexa,"Sanding discs 150 mm, coarse",schleif,161,piece,66.41,10692.01,EUR,10692.01,synthetic-spend-SG.csv,True,direct
TXN-004211,SG,2026-03,2026-03-25,WLF-1002,sup-solis,PPG / Nexa,"Sanding discs 150 mm, coarse",schleif,105,piece,66.41,6973.05,EUR,6973.05,synthetic-spend-SG.csv,True,direct
TXN-004212,SG,2026-04,2026-04-27,WLF-1002,sup-solis,PPG / Nexa,"Sanding discs 150 mm, coarse",schleif,237,piece,66.41,15739.17,EUR,15739.17,synthetic-spend-SG.csv,True,direct
TXN-004213,SG,2026-05,2026-05-21,WLF-1002,sup-solis,PPG / Nexa,"Sanding discs 150 mm, coarse",schleif,198,piece,66.41,13149.18,EUR,13149.18,synthetic-spend-SG.csv,True,direct
TXN-004214,SG,2026-06,2026-06-23,WLF-1002,sup-solis,PPG / Nexa,"Sanding discs 150 mm, coarse",schleif,266,piece,66.41,17665.06,EUR,17665.06,synthetic-spend-SG.csv,True,direct
TXN-004215,SG,2026-07,2026-07-16,WLF-1002,sup-solis,PPG / Nexa,"Sanding discs 150 mm, coarse",schleif,236,piece,66.41,15672.76,EUR,15672.76,synthetic-spend-SG.csv,True,direct
TXN-004216,SG,2026-08,2026-08-22,WLF-1002,sup-solis,PPG / Nexa,"Sanding discs 150 mm, coarse",schleif,72,piece,66.41,4781.52,EUR,4781.52,synthetic-spend-SG.csv,True,direct
TXN-004217,SG,2026-01,2026-01-01,WLF-1003,sup-orbit,Würth,Standard masking tape,kleb,118,piece,25.97,3064.46,EUR,3064.46,synthetic-spend-SG.csv,True,indirect
TXN-004218,SG,2026-02,2026-02-26,WLF-1003,sup-orbit,Würth,Standard masking tape,kleb,194,piece,25.97,5038.18,EUR,5038.18,synthetic-spend-SG.csv,True,indirect
TXN-004219,SG,2026-03,2026-03-10,WLF-1003,sup-orbit,Würth,Standard masking tape,kleb,66,piece,25.97,1714.02,EUR,1714.02,synthetic-spend-SG.csv,True,indirect
TXN-004220,SG,2026-04,2026-04-13,WLF-1003,sup-orbit,Würth,Standard masking tape,kleb,249,piece,25.97,6466.53,EUR,6466.53,synthetic-spend-SG.csv,True,indirect
TXN-004221,SG,2026-05,2026-05-27,WLF-1003,sup-orbit,Würth,Standard masking tape,kleb,296,piece,25.97,7687.12,EUR,7687.12,synthetic-spend-SG.csv,True,indirect
TXN-004222,SG,2026-06,2026-06-18,WLF-1003,sup-orbit,Würth,Standard masking tape,kleb,205,piece,25.97,5323.85,EUR,5323.85,synthetic-spend-SG.csv,True,indirect
TXN-004223,SG,2026-07,2026-07-18,WLF-1003,sup-orbit,Würth,Standard masking tape,kleb,325,piece,25.97,8440.25,EUR,8440.25,synthetic-spend-SG.csv,True,indirect
TXN-004224,SG,2026-08,2026-08-10,WLF-1003,sup-orbit,Würth,Standard masking tape,kleb,241,piece,25.97,6258.77,EUR,6258.77,synthetic-spend-SG.csv,True,indirect
TXN-004225,SG,2026-01,2026-01-06,WLF-1004,sup-helio,Kovax,Cutting compound (coarse/medium),polier,142,piece,40.26,5716.92,EUR,5716.92,synthetic-spend-SG.csv,True,direct
TXN-004226,SG,2026-02,2026-02-17,WLF-1004,sup-helio,Kovax,Cutting compound (coarse/medium),polier,144,piece,40.26,5797.44,EUR,5797.44,synthetic-spend-SG.csv,True,direct
TXN-004227,SG,2026-03,2026-03-25,WLF-1004,sup-helio,Kovax,Cutting compound (coarse/medium),polier,327,piece,40.26,13165.02,EUR,13165.02,synthetic-spend-SG.csv,True,direct
TXN-004228,SG,2026-04,2026-04-18,WLF-1004,sup-helio,Kovax,Cutting compound (coarse/medium),polier,231,piece,40.26,9300.06,EUR,9300.06,synthetic-spend-SG.csv,True,direct
TXN-004229,SG,2026-05,2026-05-27,WLF-1004,sup-helio,Kovax,Cutting compound (coarse/medium),polier,138,piece,40.26,5555.88,EUR,5555.88,synthetic-spend-SG.csv,True,direct
TXN-004230,SG,2026-06,2026-06-23,WLF-1004,sup-helio,Kovax,Cutting compound (coarse/medium),polier,90,piece,40.26,3623.4,EUR,3623.4,synthetic-spend-SG.csv,True,direct
TXN-004231,SG,2026-07,2026-07-22,WLF-1004,sup-helio,Kovax,Cutting compound (coarse/medium),polier,147,piece,40.26,5918.22,EUR,5918.22,synthetic-spend-SG.csv,True,direct
TXN-004232,SG,2026-08,2026-08-17,WLF-1004,sup-helio,Kovax,Cutting compound (coarse/medium),polier,197,piece,40.26,7931.22,EUR,7931.22,synthetic-spend-SG.csv,True,direct
TXN-004233,SG,2026-01,2026-01-05,WLF-1005,sup-vanta,Starcke,Solvent-based silicone remover,kabine,144,piece,63.15,9093.6,EUR,9093.6,synthetic-spend-SG.csv,True,direct
TXN-004234,SG,2026-02,2026-02-20,WLF-1005,sup-vanta,Starcke,Solvent-based silicone remover,kabine,99,piece,63.15,6251.85,EUR,6251.85,synthetic-spend-SG.csv,True,direct
